item_type,product_id,product_name,product_type,product_code_sku,bin_picking_number,brand_name,option_set,option_set_align,product_description,price,cost_price,retail_price,sale_price,fixed_shipping_cost,free_shipping,product_warranty,product_weight,product_width,product_height,product_depth,allow_purchases,product_visible,product_availability,track_inventory,current_stock_level,low_stock_level,category,product_file__1,product_file_description__1,product_file_max_downloads__1,product_file_expires_after__1,product_image_id__1,product_image_file__1,product_image_description__1,product_image_is_thumbnail__1,product_image_sort__1,product_image_id__2,product_image_file__2,product_image_description__2,product_image_is_thumbnail__2,product_image_sort__2,product_image_id__3,product_image_file__3,product_image_description__3,product_image_is_thumbnail__3,product_image_sort__3,product_image_id__4,product_image_file__4,product_image_description__4,product_image_is_thumbnail__4,product_image_sort__4,product_image_id__5,product_image_file__5,product_image_description__5,product_image_is_thumbnail__5,product_image_sort__5,product_image_id__6,product_image_file__6,product_image_description__6,product_image_is_thumbnail__6,product_image_sort__6,product_image_id__7,product_image_file__7,product_image_description__7,product_image_is_thumbnail__7,product_image_sort__7,product_image_id__8,product_image_file__8,product_image_description__8,product_image_is_thumbnail__8,product_image_sort__8,product_image_id__9,product_image_file__9,product_image_description__9,product_image_is_thumbnail__9,product_image_sort__9,product_image_id__10,product_image_file__10,product_image_description__10,product_image_is_thumbnail__10,product_image_sort__10,product_image_id__11,product_image_file__11,product_image_description__11,product_image_is_thumbnail__11,product_image_sort__11,product_image_id__12,product_image_file__12,product_image_description__12,product_image_is_thumbnail__12,product_image_sort__12,product_image_id__13,product_image_file__13,product_image_description__13,product_image_is_thumbnail__13,product_image_sort__13,product_image_id__14,product_image_file__14,product_image_description__14,product_image_is_thumbnail__14,product_image_sort__14,product_image_id__15,product_image_file__15,product_image_description__15,product_image_is_thumbnail__15,product_image_sort__15,product_image_id__16,product_image_file__16,product_image_description__16,product_image_is_thumbnail__16,product_image_sort__16,product_image_id__17,product_image_file__17,product_image_description__17,product_image_is_thumbnail__17,product_image_sort__17,product_image_id__18,product_image_file__18,product_image_description__18,product_image_is_thumbnail__18,product_image_sort__18,product_image_id__19,product_image_file__19,product_image_description__19,product_image_is_thumbnail__19,product_image_sort__19,product_image_id__20,product_image_file__20,product_image_description__20,product_image_is_thumbnail__20,product_image_sort__20,product_image_id__21,product_image_file__21,product_image_description__21,product_image_is_thumbnail__21,product_image_sort__21,product_image_id__22,product_image_file__22,product_image_description__22,product_image_is_thumbnail__22,product_image_sort__22,product_image_id__23,product_image_file__23,product_image_description__23,product_image_is_thumbnail__23,product_image_sort__23,product_image_id__24,product_image_file__24,product_image_description__24,product_image_is_thumbnail__24,product_image_sort__24,product_image_id__25,product_image_file__25,product_image_description__25,product_image_is_thumbnail__25,product_image_sort__25,product_image_id__26,product_image_file__26,product_image_description__26,product_image_is_thumbnail__26,product_image_sort__26,search_keywords,page_title,meta_keywords,meta_description,myob_asset_acct,myob_income_acct,myob_expense_acct,product_condition,event_date_required,event_date_name,event_date_is_limited,event_date_start_date,event_date_end_date,sort_order,product_tax_class,product_upcean,stop_processing_rules,product_url,redirect_old_url,gps_global_trade_item_number,gps_manufacturer_part_number,gps_gender,gps_age_group,gps_color,gps_size,gps_material,gps_pattern,gps_item_group_id,gps_category,gps_enabled,tax_provider_tax_code,product_custom_fields
Product,79,Discmania C-LINE DD (OOP),P,DM-3,,Discmania,Disc Golf - Stock Models,Right,"<p>Discmania's first Distance Driver, The DD has the reliability of Innova's Roc but it flies a lot further. The DD provides control with long distance. It offers great accuracy when throwing both hyzer and anhyzer shots. Steady, predictable glide is one of this discs key features. We recommend this disc to players that love the stability of Innova's Destroyer but want the speed and feel of the Wraith.</p> <p>Information about <a title=""Information about this plastic type"" href=""https://www.wrightlife.com/plastic-types-and-descriptions/"">Discmania's C-Line plastic</a></p> <h3>FLIGHT CHARACTERISTICS</h3> <div><img class=""__mce_add_custom__"" title=""speed-11.gif"" src=""https://cdn2.bigcommerce.com/server100/yt68tfv9/product_images/uploaded_images/speed-11.gif"" alt=""speed-11.gif"" width=""70"" height=""62"" /><img class=""__mce_add_custom__"" title=""glide-5.gif"" src=""https://cdn2.bigcommerce.com/server100/yt68tfv9/product_images/uploaded_images/glide-5.gif"" alt=""glide-5.gif"" width=""70"" height=""62"" /></div> <p><img class=""__mce_add_custom__"" title=""turn-zero.gif"" src=""https://cdn2.bigcommerce.com/server100/yt68tfv9/product_images/uploaded_images/turn-zero.gif"" alt=""turn-zero.gif"" width=""70"" height=""62"" /><img class=""__mce_add_custom__"" title=""fade-2.gif"" src=""https://cdn2.bigcommerce.com/server100/yt68tfv9/product_images/uploaded_images/fade-2.gif"" alt=""fade-2.gif"" width=""70"" height=""62"" /><br /><a title=""About the flight characteristics numbering system"" href=""https://www.wrightlife.com/flight-bar-details/"">(What is this?)</a></p> <h3>SPECIFICATIONS</h3> <ul> <li>Classification: Long Distance Drivers</li> <li>Diameter: 21.2cm</li> <li>Best Choice for: Consistent distance driver, shaping shots</li> </ul> <h3>More Information</h3> <p><a title=""Wright Life staff picks"" href=""https://www.wrightlife.com/staff-picks/"">See what the Wright Life staff have in their bag</a></p> <p><a title=""Learn why discs fly the way they do"" href=""https://www.wrightlife.com/the-nature-of-flight/"">Learn about the ""Nature of Disc Flight""</a></p>",15.99,7.05,0.0,0.0,0.0,N,,0.5000,8.25,0.5,8.25,Y,Y,Ships in 1-2 Days,by option,7.0,0.0,"Disc Golf/Discs/Distance Driver;Disc Golf/Discs/Unique, PFN & OOP/Out of Production",,,,,14047.0,j/567/dm175DDDistanceDriverCLinePurple-B__04223.jpg,DISCMANIA C DD HYSTERIA DISC GOLF DRIVER,N,0.0,14048.0,a/771/dm175DDDistanceDriverCLinePurple__87217.jpg,DISCMANIA C DD HYSTERIA DISC GOLF DRIVER,Y,1.0,14049.0,q/402/dm175DDDistanceDriverCLinePurple-C__79106.jpg,DISCMANIA C DD HYSTERIA DISC GOLF DRIVER,N,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,,N,,,0.0,Default Tax Class,,N,/disc-golf/stock-golf-discs/distance-drivers/candy-plastic/discmania-c-line-dd-driver-golf-disc-oop/,,,,,,,,,,,,N,,"Speed=11;Glide=5;Turn=0;Fade=2;""Plastic Class=Candy"""
Product,88,Discmania C-LINE DD2 (OOP),P,1147,,Discmania,Disc Golf - Stock Models,Right,"<p>The DD2 Frenzy is currently the farthest flying Discmania brand driver and is possibly the longest flying Innova disc made! This disc offers tremendous speed combined with good glide and great control! This disc is a hybrid of Innova&rsquo;s Katana and Boss. You get the best of both in the DD2! Give it a try - you&rsquo;ll probably reach distances you&rsquo;ve never reached before. We recommend this disc to players who like the Katana but want a more predictable flight path.</p> <p>Information about <a title=""Information about this plastic type"" href=""https://www.wrightlife.com/plastic-types-and-descriptions/"">Discmania's C-Line plastic</a></p> <h3>FLIGHT CHARACTERISTICS</h3> <div><img class=""__mce_add_custom__"" title=""speed-13.gif"" src=""https://cdn2.bigcommerce.com/server100/yt68tfv9/product_images/uploaded_images/speed-13.gif"" alt=""speed-13.gif"" width=""70"" height=""62"" /><img class=""__mce_add_custom__"" title=""glide-5.gif"" src=""https://cdn2.bigcommerce.com/server100/yt68tfv9/product_images/uploaded_images/glide-5.gif"" alt=""glide-5.gif"" width=""70"" height=""62"" /></div> <p><img class=""__mce_add_custom__"" title=""turn-minus-2.gif"" src=""https://cdn2.bigcommerce.com/server100/yt68tfv9/product_images/uploaded_images/turn-minus-2.gif"" alt=""turn-minus-2.gif"" width=""70"" height=""62"" /><img class=""__mce_add_custom__"" title=""fade-2.gif"" src=""https://cdn2.bigcommerce.com/server100/yt68tfv9/product_images/uploaded_images/fade-2.gif"" alt=""fade-2.gif"" width=""70"" height=""62"" /><br /><a title=""About the flight characteristics numbering system"" href=""https://www.wrightlife.com/flight-bar-details/"">(What is this?)</a></p> <h3>SPECIFICATIONS</h3> <ul> <li>Classification: Long Distance Drivers</li> <li>Diameter: 21.2cm</li> <li>Best Choice for: Fast, maximum distance off the tee, huge turnovers</li> </ul> <h3><!-- mceItemMediaService_youtube:{&quot;id&quot;:&quot;m9shvQCTENU&quot;,&quot;width&quot;:440,&quot;height&quot;:330} --><!-- do not directly edit this HTML, it will be overwritten by the mediaservice plugin --><iframe width=""440"" height=""330"" src=""//www.youtube.com/embed/m9shvQCTENU?fs=1"" frameborder=""0"" allowfullscreen></iframe><!-- /mceItemMediaService --></h3> <h3>More Information</h3> <p><a title=""Wright Life staff picks"" href=""https://www.wrightlife.com/staff-picks/"">See what the Wright Life staff have in their bag</a></p> <p><a title=""Learn why discs fly the way they do"" href=""https://www.wrightlife.com/the-nature-of-flight/"">Learn about the ""Nature of Disc Flight""</a></p>",15.99,7.05,0.0,0.0,0.0,N,,0.5000,8.25,0.5,8.25,Y,Y,Ships in 1-2 Days,by option,3.0,0.0,"Disc Golf/Discs/Distance Driver;Disc Golf/Discs/Unique, PFN & OOP/Out of Production",,,,,620.0,t/476/dm_frenzyDD2_Cline__04219.jpg,,Y,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,,N,,,0.0,Default Tax Class,,N,/disc-golf/stock-golf-discs/distance-drivers/candy-plastic/discmania-c-line-dd2-driver-golf-disc-oop/,,,,,,,,,,,,N,,"Speed=13;Glide=5;Turn=-2;Fade=2;""Plastic Class=Candy"""
Product,89,Discmania C-LINE MD2  (OOP),P,1144,,Discmania,Disc Golf - Stock Models,Right,"<p>The MD2 is a 21.7 cm mid-range disc that is very versatile to both recreational golfer and touring pro. Straight flying, stable, quick and accurate these discs will hold whatever line you put them on. Tight and long fairway shots, medium range drives and really long approach shots are not a problem with this disc. Great feeling plus configuration rim for a smooth and controlled release every time. We recommend this disc to players that enjoy throwing the Innova Roc but want less fade at the end of flight. A straighter flight than the Roc. Check out how it flies here.</p> <p><!-- mceItemMediaService_youtube:{&quot;id&quot;:&quot;wXiWVkSOB9o&quot;,&quot;width&quot;:440,&quot;height&quot;:330} --><!-- do not directly edit this HTML, it will be overwritten by the mediaservice plugin --><iframe width=""440"" height=""330"" src=""//www.youtube.com/embed/wXiWVkSOB9o?fs=1"" frameborder=""0"" allowfullscreen></iframe><!-- /mceItemMediaService --></p> <p>Information about <a title=""Information about this plastic type"" href=""https://www.wrightlife.com/plastic-types-and-descriptions/"">Discmania's C-Line plastic</a></p> <h3>FLIGHT CHARACTERISTICS</h3> <div><img class=""__mce_add_custom__"" title=""speed-4.gif"" src=""https://cdn2.bigcommerce.com/server100/yt68tfv9/product_images/uploaded_images/speed-4.gif"" alt=""speed-4.gif"" width=""70"" height=""62"" /><img class=""__mce_add_custom__"" title=""glide-5.gif"" src=""https://cdn2.bigcommerce.com/server100/yt68tfv9/product_images/uploaded_images/glide-5.gif"" alt=""glide-5.gif"" width=""70"" height=""62"" /></div> <p><img class=""__mce_add_custom__"" title=""turn-zero.gif"" src=""https://cdn2.bigcommerce.com/server100/yt68tfv9/product_images/uploaded_images/turn-zero.gif"" alt=""turn-zero.gif"" width=""70"" height=""62"" /><img class=""__mce_add_custom__"" title=""fade-2.gif"" src=""https://cdn2.bigcommerce.com/server100/yt68tfv9/product_images/uploaded_images/fade-2.gif"" alt=""fade-2.gif"" width=""70"" height=""62"" /><br /><a title=""About the flight characteristics numbering system"" href=""https://www.wrightlife.com/flight-bar-details/"">(What is this?)</a></p> <h3>SPECIFICATIONS</h3> <ul> <li>Classification: Mid-range</li> <li>Diameter: 21.7cm</li> <li>Best Choice for: All-around mid-range, straight shots, wooded courses</li> </ul> <h3>More Information</h3> <p><a title=""Wright Life staff picks"" href=""https://www.wrightlife.com/staff-picks/"">See what the Wright Life staff have in their bag</a></p> <p><a title=""Learn why discs fly the way they do"" href=""https://www.wrightlife.com/the-nature-of-flight/"">Learn about the ""Nature of Disc Flight""</a></p>",15.99,7.05,0.0,0.0,0.0,N,,0.5000,8.25,0.5,8.25,Y,Y,Ships in 1-2 Days,by option,5.0,0.0,"Disc Golf/Discs/Midrange;Disc Golf/Discs/Unique, PFN & OOP/Out of Production",,,,,621.0,q/497/dm_fiendMD2_Cline__76634.jpg,,Y,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,,N,,,0.0,Default Tax Class,,N,/disc-golf/stock-golf-discs/approach-discs/candy-plastic/discmania-c-line-md2-mid-range-golf-disc-oop/,,,,,,,,,,,,N,,"Speed=4;Glide=5;Turn=0;Fade=2;""Plastic Class=Candy"""
Product,90,DISCMANIA C PD FREAK,P,1145,,Discmania,Disc Golf - Stock Models,Right,"<p>The PD Freak is a fast and stable Power Driver driver which is very resistant to the wind. The PD has good glide and is useful for sidearms, stable power shots, and long flex shots for experienced players. This disc offers longer and straighter shots with a reliable low speed fade. If you're hesitant to try the Power Driver, ask anyone who has tried it - this disc is a true crowd favorite. We recommend this disc to players who love Innova's Teebird but want a longer version of it. The PD is often referred to as a Teebird on steroids. Check out how it flies here.</p> <p><!-- mceItemMediaService_youtube:{&quot;id&quot;:&quot;zlD3EuphUos&quot;,&quot;width&quot;:440,&quot;height&quot;:330} --><!-- do not directly edit this HTML, it will be overwritten by the mediaservice plugin --><iframe width=""440"" height=""330"" src=""//www.youtube.com/embed/zlD3EuphUos?fs=1"" frameborder=""0"" allowfullscreen></iframe><!-- /mceItemMediaService --></p> <p>Information about <a title=""Information about this plastic type"" href=""https://www.wrightlife.com/plastic-types-and-descriptions/"">Discmania's C-Line plastic</a></p> <h3>FLIGHT CHARACTERISTICS</h3> <div><img class=""__mce_add_custom__"" title=""speed-10.gif"" src=""https://cdn2.bigcommerce.com/server100/yt68tfv9/product_images/uploaded_images/speed-10.gif"" alt=""speed-10.gif"" width=""70"" height=""62"" /><img class=""__mce_add_custom__"" title=""glide-4.gif"" src=""https://cdn2.bigcommerce.com/server100/yt68tfv9/product_images/uploaded_images/glide-4.gif"" alt=""glide-4.gif"" width=""70"" height=""62"" /></div> <p><img class=""__mce_add_custom__"" title=""turn-zero.gif"" src=""https://cdn2.bigcommerce.com/server100/yt68tfv9/product_images/uploaded_images/turn-zero.gif"" alt=""turn-zero.gif"" width=""70"" height=""62"" /><img class=""__mce_add_custom__"" title=""fade-3.gif"" src=""https://cdn2.bigcommerce.com/server100/yt68tfv9/product_images/uploaded_images/fade-3.gif"" alt=""fade-3.gif"" width=""70"" height=""62"" /><br /><a title=""About the flight characteristics numbering system"" href=""https://www.wrightlife.com/flight-bar-details/"">(What is this?)</a></p> <h3>SPECIFICATIONS</h3> <ul> <li>Classification: Long Distance Drivers</li> <li>Diameter: 21.2cm</li> <li>Best Choice for: Sidearms, flex shots, versatile driver</li> </ul> <h3>More Information</h3> <p><a title=""Wright Life staff picks"" href=""https://www.wrightlife.com/staff-picks/"">See what the Wright Life staff have in their bag</a></p> <p><a title=""Learn why discs fly the way they do"" href=""https://www.wrightlife.com/the-nature-of-flight/"">Learn about the ""Nature of Disc Flight""</a></p>",15.99,7.05,0.0,0.0,0.0,N,,0.5000,8.25,0.5,8.25,Y,Y,Ships in 1-2 Days,by option,10.0,0.0,Disc Golf/Discs/Distance Driver,,,,,15705.0,w/717/dm175PDOrangeBlackTypeCLine-B__25233.jpg,DISCMANIA C PD FREAK DISC GOLF DRIVER,N,0.0,15706.0,n/555/dm175PDOrangeBlackTypeCLine__60733.jpg,DISCMANIA C PD FREAK DISC GOLF DRIVER,Y,1.0,15707.0,c/120/dm175PDOrangeBlackTypeCLine-C__00049.jpg,DISCMANIA C PD FREAK DISC GOLF DRIVER,N,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,,N,,,0.0,Default Tax Class,,N,/flying-disc/discmania-c-pd-freak-disc-golf-driver/,,,1145,unisex,adult,,,,,ItemGroup90,Disc Golf/Discs/Distance Driver,N,,"Speed=10;Glide=4;Turn=0;Fade=3;""Plastic Class=Candy"""
Product,91,DISCMANIA C PD2,P,1146,,Discmania,Disc Golf - Stock Models,Right,"<p>Let&rsquo;s face it - the PD2 Chaos is not meant for everyone. Picture Innova&rsquo;s Xcaliber with a little more speed and stability and you&rsquo;ll know what this disc is like. It is abnormally fast for the stability it offers. Targeted for the strong-armed touring pro, this disc is very reliable thrown backhand, forehand and overhead in pretty much all conditions. Do you think have what it takes to throw this disc? We recommend this disc to the experienced player that wants maximum wind resistance or needs a driver that will ALWAYS finish with lots of fade.</p> <p>Information about <a title=""Information about this plastic type"" href=""https://www.wrightlife.com/plastic-types-and-descriptions/"">Discmania's C-Line plastic</a></p> <h3>FLIGHT CHARACTERISTICS</h3> <div><img class=""__mce_add_custom__"" title=""speed-12.gif"" src=""https://cdn2.bigcommerce.com/server100/yt68tfv9/product_images/uploaded_images/speed-12.gif"" alt=""speed-12.gif"" width=""70"" height=""62"" /><img class=""__mce_add_custom__"" title=""glide-4.gif"" src=""https://cdn2.bigcommerce.com/server100/yt68tfv9/product_images/uploaded_images/glide-4.gif"" alt=""glide-4.gif"" width=""70"" height=""62"" /></div> <p><img class=""__mce_add_custom__"" title=""turn-zero.gif"" src=""https://cdn2.bigcommerce.com/server100/yt68tfv9/product_images/uploaded_images/turn-zero.gif"" alt=""turn-zero.gif"" width=""70"" height=""62"" /><img class=""__mce_add_custom__"" title=""fade-4.gif"" src=""https://cdn2.bigcommerce.com/server100/yt68tfv9/product_images/uploaded_images/fade-4.gif"" alt=""fade-4.gif"" width=""70"" height=""62"" /><br /><a title=""About the flight characteristics numbering system"" href=""https://www.wrightlife.com/flight-bar-details/"">(What is this?)</a></p> <h3>SPECIFICATIONS</h3> <ul> <li>Classification: Long Distance Drivers</li> <li>Diameter: 21.2cm</li> <li>Weight:&nbsp; All C-Line PD2s are max-weight (175 grams)</li> <li>Best Choice for: Huge hyzers, windy days</li> </ul> <h3>More Information</h3> <p><a title=""Wright Life staff picks"" href=""https://www.wrightlife.com/staff-picks/"">See what the Wright Life staff have in their bag</a></p> <p><a title=""Learn why discs fly the way they do"" href=""https://www.wrightlife.com/the-nature-of-flight/"">Learn about the ""Nature of Disc Flight""</a></p>",15.99,7.05,0.0,0.0,0.0,N,,0.5000,8.25,0.5,8.25,Y,Y,Ships in 1-2 Days,by option,0.0,0.0,Disc Golf/Discs/Distance Driver,,,,,2753.0,q/770/dm_cLinePD2Chaos_b__07310.jpg,DISCMANIA C PD2 DISC GOLF DRIVER,Y,0.0,2752.0,f/391/dm_cLinePD2Chaos__34947.jpg,,N,1.0,623.0,d/398/dm_pd2cline__66127.jpg,,N,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,,N,,,0.0,Default Tax Class,,N,/disc-golf/discmania-c-pd2-disc-golf-driver/,,,1146,,,,,,,,,N,,"Speed=12;Glide=4;Turn=0;Fade=4;""Plastic Class=Candy"""
Product,92,DISCMANIA C TD RUSH,P,1019,,Discmania,Disc Golf - Stock Models,Right,"<p>Rush out to get your Turning Driver... This is an easy-to-throw disc suitable from beginners to top level pros. This speed 10 driver has a comfortable smaller rim grip that offers a lot of glide with a very straight flight path. If you're looking for a disc that flies faster than Innova's Roadrunner but still offers some of the best glide the Turning Driver is your choice! The main difference between the Roadrunner and Rush is that you do not need to flex this disc in order to make use of the big glide that it offers. When thrown with the right amount of force, this disc just keeps on going straight - almost like floating in the air! We recommend this disc to intermediate to advanced players looking for a good anhyzer discs or in the novice player looking for a straight flying driver.</p> <p><!-- mceItemMediaService_youtube:{&quot;id&quot;:&quot;zFSDiTAbmhs&quot;,&quot;width&quot;:440,&quot;height&quot;:330} --><!-- do not directly edit this HTML, it will be overwritten by the mediaservice plugin --><iframe width=""440"" height=""330"" src=""//www.youtube.com/embed/zFSDiTAbmhs?fs=1"" frameborder=""0"" allowfullscreen></iframe><!-- /mceItemMediaService --></p> <p>&nbsp;</p> <p>Information about <a title=""Information about this plastic type"" href=""https://www.wrightlife.com/plastic-types-and-descriptions/"">Discmania's C-Line plastic</a></p> <h3>FLIGHT CHARACTERISTICS</h3> <div><img class=""__mce_add_custom__"" title=""speed-10.gif"" src=""https://cdn2.bigcommerce.com/server100/yt68tfv9/product_images/uploaded_images/speed-10.gif"" alt=""speed-10.gif"" width=""70"" height=""62"" /><img class=""__mce_add_custom__"" title=""glide-5.gif"" src=""https://cdn2.bigcommerce.com/server100/yt68tfv9/product_images/uploaded_images/glide-5.gif"" alt=""glide-5.gif"" width=""70"" height=""62"" /></div> <p><img class=""__mce_add_custom__"" title=""turn-minus-2.gif"" src=""https://cdn2.bigcommerce.com/server100/yt68tfv9/product_images/uploaded_images/turn-minus-2.gif"" alt=""turn-minus-2.gif"" width=""70"" height=""62"" /><img class=""__mce_add_custom__"" title=""fade-1.gif"" src=""https://cdn2.bigcommerce.com/server100/yt68tfv9/product_images/uploaded_images/fade-1.gif"" alt=""fade-1.gif"" width=""70"" height=""62"" /><br /><a title=""About the flight characteristics numbering system"" href=""https://www.wrightlife.com/flight-bar-details/"">(What is this?)</a></p> <h3>SPECIFICATIONS</h3> <ul> <li>Classification: Long Distance Drivers</li> <li>Diameter: 21.2cm</li> <li>Best Choice for: Flex shots, turnover shots, driver for wooded holes</li> </ul> <h3>More Information</h3> <p><a title=""Wright Life staff picks"" href=""https://www.wrightlife.com/staff-picks/"">See what the Wright Life staff have in their bag</a></p> <p><a title=""Learn why discs fly the way they do"" href=""https://www.wrightlife.com/the-nature-of-flight/"">Learn about the ""Nature of Disc Flight""</a></p>",15.99,7.05,0.0,0.0,0.0,N,,0.5000,8.25,0.5,8.25,Y,Y,Ships in 1-2 Days,by option,0.0,0.0,Disc Golf/Discs/Fairway Driver,,,,,624.0,s/829/dm_rushTD_Cline__61769.jpg,,Y,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,,N,,,0.0,Default Tax Class,,N,/flying-disc/discmania-c-td-rush-disc-golf-driver/,,,,,,,,,,,,N,,"Speed=10;Glide=5;Turn=-2;Fade=1;""Plastic Class=Candy"""
Product,105,Discraft Z AVENGER  (OOP),P,3940,,Discraft,Disc Golf - Stock Models,Right,"<p>The Avenger is a maximum distance disc golf driver that can be used by ams and pros alike, and helped Nate Doss to win the 2005 Pro World Championships. You can throw it anhyzer and it will slowly fade back to a hyzer. Throw it flat and it holds a super straight, extra long flight line. We recommend this disc to players that like the feel of a thin rimmed driver.</p> <p>Information about <a title=""Information about this plastic type"" href=""https://www.wrightlife.com/plastic-types-and-descriptions/"">Discraft's Elite-Z plastic</a></p> <h3>FLIGHT CHARACTERISTICS</h3> <div><img class=""__mce_add_custom__"" title=""speed-10.gif"" src=""https://cdn2.bigcommerce.com/server100/yt68tfv9/product_images/uploaded_images/speed-10.gif"" alt=""speed-10.gif"" width=""70"" height=""62"" /><img class=""__mce_add_custom__"" title=""glide-4.gif"" src=""https://cdn2.bigcommerce.com/server100/yt68tfv9/product_images/uploaded_images/glide-4.gif"" alt=""glide-4.gif"" width=""70"" height=""62"" /></div> <p><img class=""__mce_add_custom__"" title=""turn-minus-1.gif"" src=""https://cdn2.bigcommerce.com/server100/yt68tfv9/product_images/uploaded_images/turn-minus-1.gif"" alt=""turn-minus-1.gif"" width=""70"" height=""62"" /><img class=""__mce_add_custom__"" title=""fade-3.gif"" src=""https://cdn2.bigcommerce.com/server100/yt68tfv9/product_images/uploaded_images/fade-3.gif"" alt=""fade-3.gif"" width=""70"" height=""62"" /><br /><a title=""About the flight characteristics numbering system"" href=""https://www.wrightlife.com/flight-bar-details/"">(What is this?)</a></p> <h3>SPECIFICATIONS</h3> <ul> <li>Classification: Long Distance Drivers</li> <li>Diameter: 21.2cm</li> <li>Best Choice for: Flex shots, technical drives, go to driver</li> </ul> <h3>More Information</h3> <p><a title=""Wright Life staff picks"" href=""https://www.wrightlife.com/staff-picks/"">See what the Wright Life staff have in their bag</a></p> <p><a title=""Learn why discs fly the way they do"" href=""https://www.wrightlife.com/the-nature-of-flight/"">Learn about the ""Nature of Disc Flight""</a></p>",15.99,7.05,0.0,0.0,0.0,N,,0.5000,8.25,0.5,8.25,N,N,Ships in 1-2 Days,none,0.0,0.0,Templates,,,,,548.0,o/367/dis_zavenger__01126.jpg,,Y,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,,N,,,0.0,Default Tax Class,,N,/templates/discraft-z-avenger-oop/,,,,,,,,,,,,N,,"Speed=10;Glide=4;Turn=-1;Fade=3;""Plastic Class=Candy"""
